# DERIVED shop checks -- ShopLineupParam ground truth, no hand classification.
# predicate: eventFlag_forStock > 0 AND sellQuantity >= 1 (flag flips ON PURCHASE).
#   unlimited rows (qty -1) are EXCLUDED: their flag is a bell-bearing stock UNLOCK,
#   not a purchase record -- watching it fires on hand-in, not on buying.
# region: row ids are shopBlock*100+slot and a BLOCK IS ONE MERCHANT, so a row inherits
#   its block's region. Empty region = unknown/ambiguous -> gen_data treats as DEFAULTED
#   (hub-quarantined, may not carry progression).
# names: FMG (WeaponName/ProtectorName/AccessoryName/GoodsName/GemName), incl. DLC.
# value: rune price. value==0 means the row is a TRADE/RETURN, not a purchase -- Enia's
#   remembrance shop (65 remembrance RETURNS + 51 trade OUTPUTS). The returns hand back a
#   UNIQUE item you already own: minting a location for one puts a SECOND copy of that
#   remembrance in the pool and breaks the singleton invariant. So gen_data keeps value==0
#   rows in the DETECT table (the trade outputs already have locations and need their shop
#   row rewritten) but never mints a NEW location from one.
# release_flag: eventFlag_forRelease -- the flag that makes the row EXIST in the menu.
#   0 = stocked from the moment you can reach the merchant. NONZERO = the row is NOT THERE
#   until some event fires (a bell bearing handed to the Twin Maidens, a boss killed, an
#   NPC quest advanced). 252 of 679 shop checks (37%) are gated this way -- including ALL 49
#   of Enia's block 1015. Reachability in AP is 'is the REGION open?', which is necessary but
#   NOT SUFFICIENT for these: the region can be open and the row still absent. So gen_data
#   bars them from carrying PROGRESSION (SHOP_RELEASE_GATED_APS). Same predicate as
#   DEFAULTED_REGION_APS: a check we cannot ASSERT is reachable may not be REQUIRED.
row_id	shop_block	equip_type	equip_id	item_name	stock_flag	sell_qty	value	region	region_source	release_flag
102706	1027	3	2955	Remembrance of the Blood Lord	370060	1	0		block_unknown	9112
102707	1027	3	2002907	Remembrance of a God and a Lord	370070	1	0		block_unknown	9143
102708	1027	3	2002901	Remembrance of the Impaler	370080	1	0		block_unknown	9146
102710	1027	3	2956	Remembrance of the Black Blade	370100	1	0		block_unknown	9116
102711	1027	3	2957	Remembrance of Hoarah Loux	370110	1	0		block_unknown	9107
102712	1027	3	2958	Remembrance of the Dragonlord	370120	1	0		block_unknown	9115
102713	1027	3	2960	Remembrance of the Lichdragon	370130	1	0		block_unknown	9111
102714	1027	3	2961	Remembrance of the Fire Giant	370140	1	0		block_unknown	9131
102715	1027	3	2962	Remembrance of the Regal Ancestor	370150	1	0		block_unknown	9133
102716	1027	3	2963	Elden Remembrance	370160	1	0		block_unknown	9123
102717	1027	3	2964	Remembrance of the Naturalborn	370170	1	0		block_unknown	9108
102718	1027	3	2002900	Remembrance of the Wild Boar Rider	370180	1	0		block_unknown	9164
102720	1027	3	2002902	Remembrance of the Shadow Sunflower	370200	1	0		block_unknown	9162
102721	1027	3	2002903	Remembrance of the Twin Moon Knight	370210	1	0		block_unknown	9190
102722	1027	3	2002904	Remembrance of the Saint of the Bud	370220	1	0		block_unknown	9160
102723	1027	3	2002905	Remembrance of the Dancing Lion	370230	1	0		block_unknown	9140
102724	1027	3	2002908	Remembrance of the Lord of Frenzied Flame	370240	1	0		block_unknown	9156
102725	1027	3	2002909	Remembrance of the Mother of Fingers	370250	1	0		block_unknown	9155
102726	1027	3	2002910	Remembrance of Putrescence	370260	1	0		block_unknown	9148
102800	1028	3	2950	Remembrance of the Grafted	380000	1	0		block_unknown	9101
102801	1028	3	2951	Remembrance of the Starscourge	380010	1	0		block_unknown	9130
102802	1028	3	2952	Remembrance of the Omen King	380020	1	0		block_unknown	9104
102803	1028	3	2953	Remembrance of the Blasphemous	380030	1	0		block_unknown	9122
102804	1028	3	2954	Remembrance of the Rot Goddess	380040	1	0		block_unknown	9120
102805	1028	3	2959	Remembrance of the Full Moon Queen	380050	1	0		block_unknown	9118
102806	1028	3	2955	Remembrance of the Blood Lord	380060	1	0		block_unknown	9112
102807	1028	3	2002907	Remembrance of a God and a Lord	380070	1	0		block_unknown	9143
102808	1028	3	2002901	Remembrance of the Impaler	380080	1	0		block_unknown	9146
102810	1028	3	2956	Remembrance of the Black Blade	380100	1	0		block_unknown	9116
102811	1028	3	2957	Remembrance of Hoarah Loux	380110	1	0		block_unknown	9107
102812	1028	3	2958	Remembrance of the Dragonlord	380120	1	0		block_unknown	9115
102813	1028	3	2960	Remembrance of the Lichdragon	380130	1	0		block_unknown	9111
102814	1028	3	2961	Remembrance of the Fire Giant	380140	1	0		block_unknown	9131
102815	1028	3	2962	Remembrance of the Regal Ancestor	380150	1	0		block_unknown	9133
102816	1028	3	2963	Elden Remembrance	380160	1	0		block_unknown	9123
102817	1028	3	2964	Remembrance of the Naturalborn	380170	1	0		block_unknown	9108
102818	1028	3	2002900	Remembrance of the Wild Boar Rider	380180	1	0		block_unknown	9164
102820	1028	3	2002902	Remembrance of the Shadow Sunflower	380200	1	0		block_unknown	9162
102821	1028	3	2002903	Remembrance of the Twin Moon Knight	380210	1	0		block_unknown	9190
102822	1028	3	2002904	Remembrance of the Saint of the Bud	380220	1	0		block_unknown	9160
102823	1028	3	2002905	Remembrance of the Dancing Lion	380230	1	0		block_unknown	9140
102824	1028	3	2002908	Remembrance of the Lord of Frenzied Flame	380240	1	0		block_unknown	9156
102825	1028	3	2002909	Remembrance of the Mother of Fingers	380250	1	0		block_unknown	9155
102826	1028	3	2002910	Remembrance of Putrescence	380260	1	0		block_unknown	9148
600000	6000	0	1000000	Dagger	220500	1	400		block_unknown	0
600001	6000	0	2000000	Longsword	220510	1	600		block_unknown	0
600002	6000	0	16000000	Short Spear	220520	1	800		block_unknown	0
600003	6000	0	11000000	Mace	220530	1	800		block_unknown	0
600004	6000	0	41000000	Longbow	220540	1	800		block_unknown	0
600005	6000	0	7000000	Falchion	220550	1	800		block_unknown	0
600006	6000	0	14020000	Hand Axe	220560	1	800		block_unknown	0
600007	6000	0	30000000	Buckler	220570	1	1000		block_unknown	0
600008	6000	0	31070000	Round Shield	220580	1	1000		block_unknown	0
600009	6000	1	670000	Blue Cloth Cowl	220590	1	1200		block_unknown	0
600010	6000	1	670100	Blue Cloth Vest	220600	1	1600		block_unknown	0
600011	6000	1	670200	Warrior Gauntlets	220610	1	1200		block_unknown	0
600012	6000	1	670300	Warrior Greaves	220620	1	1200		block_unknown	0
600013	6000	3	232000	Lone Wolf Ashes	220630	1	500		block_unknown	0
600014	6000	3	9500	Cracked Pot	220640	3	300		block_unknown	0
600015	6000	3	8550		220650	1	500		block_unknown	0
600018	6000	3	8701	Note: Imp Shades	220680	1	300		block_unknown	0
600019	6000	3	8702	Note: Flask of Wondrous Physick	220690	1	300		block_unknown	0
900000	9000	3	7000	Dragonfire	190000	1	1		block_unknown	0
900001	9000	3	7001	Agheel's Flame	190010	1	2		block_unknown	0
900002	9000	3	7010	Magma Breath	190020	1	3		block_unknown	0
900003	9000	3	7020	Dragonice	190030	1	4		block_unknown	0
900004	9000	3	7030	Rotten Breath	190040	1	5		block_unknown	0
900010	9000	3	7000	Dragonfire	190000	1	1		block_unknown	0
900011	9000	3	7001	Agheel's Flame	190010	1	2		block_unknown	0
900012	9000	3	7010	Magma Breath	190020	1	3		block_unknown	0
900013	9000	3	7020	Dragonice	190030	1	4		block_unknown	0
900014	9000	3	7030	Rotten Breath	190040	1	5		block_unknown	0
900020	9000	3	7000	Dragonfire	190000	1	1		block_unknown	0
900021	9000	3	7001	Agheel's Flame	190010	1	2		block_unknown	0
900022	9000	3	7010	Magma Breath	190020	1	3		block_unknown	0
900023	9000	3	7020	Dragonice	190030	1	4		block_unknown	0
900024	9000	3	7030	Rotten Breath	190040	1	5		block_unknown	0
900030	9000	3	7000	Dragonfire	190000	1	1		block_unknown	0
900031	9000	3	7001	Agheel's Flame	190010	1	2		block_unknown	0
900032	9000	3	7010	Magma Breath	190020	1	3		block_unknown	0
900033	9000	3	7020	Dragonice	190030	1	4		block_unknown	0
900034	9000	3	7030	Rotten Breath	190040	1	5		block_unknown	0
1600101	16001	0	1000000	Dagger	220500	1	400		block_unknown	99019775
1600102	16001	0	2000000	Longsword	220510	1	600		block_unknown	99019775
1600103	16001	0	16000000	Short Spear	220520	1	800		block_unknown	99019775
1600104	16001	0	11000000	Mace	220530	1	800		block_unknown	99019775
1600105	16001	0	41000000	Longbow	220540	1	800		block_unknown	99019775
1600106	16001	0	7000000	Falchion	220550	1	800		block_unknown	99019775
1600107	16001	0	14020000	Hand Axe	220560	1	800		block_unknown	99019775
1600108	16001	0	30000000	Buckler	220570	1	1000		block_unknown	99019775
1600109	16001	0	31070000	Round Shield	220580	1	1000		block_unknown	99019775
1600110	16001	1	670000	Blue Cloth Cowl	220590	1	1200		block_unknown	99019775
1600111	16001	1	670100	Blue Cloth Vest	220600	1	1600		block_unknown	99019775
1600112	16001	1	670200	Warrior Gauntlets	220610	1	1200		block_unknown	99019775
1600113	16001	1	670300	Warrior Greaves	220620	1	1200		block_unknown	99019775
1600114	16001	3	2529		220630	1	500		block_unknown	99019775
1600115	16001	3	9500	Cracked Pot	220640	3	300		block_unknown	99019775
1600116	16001	3	8550		220650	1	500		block_unknown	99019775
1600119	16001	3	8701	Note: Imp Shades	220680	1	300		block_unknown	99019775
1600120	16001	3	8702	Note: Flask of Wondrous Physick	220690	1	300		block_unknown	99019775
1600401	16004	0	33000000	Glintstone Staff	230000	1	1000		block_unknown	99019780
1600402	16004	0	34000000	Finger Seal	230010	1	1500		block_unknown	99019780
1600403	16004	0	34040000	Clawmark Seal	230020	1	1500		block_unknown	99019780
1600404	16004	3	4000	Glintstone Pebble	230030	1	800		block_unknown	99019780
1600405	16004	3	4220	Stars of Ruin	230040	1	1200		block_unknown	99019780
1600406	16004	3	5510		230050	1	600		block_unknown	99019780
1600407	16004	3	6020	Flame, Fall Upon Them	230060	1	1000		block_unknown	99019780
1600408	16004	3	7320	Frenzied Burst	230070	1	1000		block_unknown	99019780
1600409	16004	1	980000	Carian Knight Helm	230080	1	1600		block_unknown	99019780
1600410	16004	1	981100	Carian Knight Armor (Altered)	230090	1	2000		block_unknown	99019780
1600411	16004	1	980200	Carian Knight Gauntlets	230100	1	1600		block_unknown	99019780
1600412	16004	1	980300	Carian Knight Greaves	230110	1	1600		block_unknown	99019780
1600413	16004	1	730000	Champion Headband	230120	1	1600		block_unknown	99019780
1600414	16004	1	730100	Champion Pauldron	230130	1	2000		block_unknown	99019780
1600415	16004	1	730200	Champion Bracers	230140	1	1600		block_unknown	99019780
1600416	16004	1	730300	Champion Gaiters	230150	1	1600		block_unknown	99019780
1600417	16004	2	1000	Crimson Amber Medallion	230160	1	800		block_unknown	99019780
1600418	16004	2	2130	Axe Talisman	230170	1	1000		block_unknown	99019780
1600420	16004	3	8703	Note: Stonedigger Trolls	230190	1	500		block_unknown	99019780
9000000	90000	0	3010000	Forked Greatsword	400000	1	0		block_unknown	0
9000001	90000	0	3020000	Iron Greatsword	400010	1	0		block_unknown	0
9000002	90000	0	3030000	Lordsworn's Greatsword	400020	1	0		block_unknown	0
9000003	90000	0	3040000	Knight's Greatsword	400030	1	0		block_unknown	0
9000004	90000	0	3060000	Ordovis's Greatsword	400040	1	0		block_unknown	0
9001000	90010	1	970000	Omen Helm	400000	1	0		block_unknown	0
9001001	90010	1	970100	Omen Armor	400010	1	0		block_unknown	0
9001002	90010	1	970200	Omen Gauntlets	400020	1	0		block_unknown	0
9001003	90010	1	970300	Omen Greaves	400030	1	0		block_unknown	0
9001004	90010	1	970400		400040	1	0		block_unknown	0
