flag	table	lot	slot	category	item_id	num	goods_type	name
28007070	map	28000070	1	1	2001230	2	0	Golden Horn Tender
28007080	map	28000080	1	1	2002958	1	0	Shadow Realm Rune [7]
28007090	map	28000090	1	1	2020017	2	2	Swollen Grape
28007100	map	28000100	1	2	24500000	1		
28007110	map	28000110	1	1	2010100	1	14	Revered Spirit Ash
28007900	enemy	532000711	1	1	2010100	1	14	Revered Spirit Ash
30007010	map	30000010	1	1	15100	5	2	Human Bone Shard
30007020	map	30000020	1	1	2901	1	0	Golden Rune [2]
30007040	map	30000040	1	1	2201	1	0	Prattling Pate "Thank you"
30017010	map	30010010	1	1	20775	3	2	Root Resin
30017020	map	30010020	1	1	2204	1	0	Prattling Pate "Please help"
30027000	map	30020000	1	1	20775	2	2	Root Resin
30027010	map	30020010	1	1	20802	3	2	Smoldering Butterfly
30027020	map	30020020	1	1	240000	1	7	Wandering Noble Ashes
30027030	map	30020030	1	1	2200	1	0	Prattling Pate "Hello"
30037000	map	30030000	1	1	20775	3	2	Root Resin
30037010	map	30030010	1	1	251000	1	7	Raya Lucaria Soldier Ashes
30037020	map	30030020	1	1	15100	5	2	Human Bone Shard
30037030	map	30030030	1	1	190	1	0	Rune Arc
30037040	map	30030040	1	2	23010000	1		
30047000	map	30040000	1	1	20775	5	2	Root Resin
30057000	map	30050000	1	2	14120000	1		
30057010	map	30050010	1	1	190	1	0	Rune Arc
30057030	map	30050030	1	1	2090	1	1	Deathroot
30057040	map	30050040	1	1	1150	1	0	Spellproof Dried Liver
30067000	map	30060000	1	1	20775	5	2	Root Resin
30067010	map	30060010	1	3	1300000	1		
30067020	map	30060020	1	1	2902	1	0	Golden Rune [3]
30067030	map	30060030	1	1	220000	1	7	Page Ashes
30067040	map	30060040	1	1	190	1	0	Rune Arc
30067050	map	30060050	1	1	15040	3	2	Old Fang
30067060	map	30060060	1	1	15341	3	2	Hefty Beast Bone
30067070	map	30060070	1	2	19000000	1		Scythe
30067080	map	30060080	1	1	2203	1	0	Prattling Pate "Wonderful"
30077010	map	30070010	1	1	2904	1	0	Golden Rune [5]
30077020	map	30070020	1	1	1420	2	0	Magic Grease
30077600	map	30070600	1	4	2010	1		
30077900	map	30070900	1	1	2900	1	0	Golden Rune [1]
30087010	map	30080010	1	4	5000	1	5	Rancorcall
30087020	map	30080020	1	1	252000	1	7	Leyndell Soldier Ashes
30087030	map	30080030	1	4	4001	1	5	Great Glintstone Shard
30087040	map	30080040	1	1	20775	3	2	Root Resin
30087050	map	30080050	1	1	2206	1	0	s get to it"
30087060	map	30080060	1	1	15100	5	2	Human Bone Shard
30087970	enemy	402030021	1	1	10913	1	14	Ghost Glovewort [4]
30087980	enemy	402030011	1	1	10913	1	14	Ghost Glovewort [4]
30087990	enemy	402030001	1	1	10913	1	14	Ghost Glovewort [4]
30097000	map	30090000	1	1	2090	1	1	Deathroot
30097010	map	30090010	1	2	11130000	1		Ringed Finger
30097020	map	30090020	1	1	2905	1	0	Golden Rune [6]
30097030	map	30090030	1	1	20802	6	2	Smoldering Butterfly
30097040	map	30090040	1	1	8000	1	1	Stonesword Key
30097050	map	30090050	1	3	1760000	1		
30097050	map	30090051	1	3	1760100	1		
30097050	map	30090052	1	3	1760200	1		
30097050	map	30090053	1	3	1760300	1		
30097060	map	30090060	1	1	20775	5	2	Root Resin
30097070	map	30090070	1	1	15030	3	2	Beast Blood
30097700	enemy	366400700	1	2	7120000	1		Mantis Blade
30097800	enemy	429000800	1	3	790000	1		
30097800	enemy	429000801	1	3	790100	1		
30097800	enemy	429000802	1	3	790200	1		
30097800	enemy	429000803	1	3	790300	1		
30107010	map	30100010	1	1	1430	2	0	Holy Grease
30107020	map	30100020	1	1	1750	5	0	Fan Daggers
30107030	map	30100030	1	1	2906	1	0	Golden Rune [7]
30107040	map	30100040	1	4	4070	1	5	Glintstone Arc
30107050	map	30100050	1	2	2070000	1		Golden Epitaph
30107060	map	30100060	1	1	15110	3	2	Great Dragonfly Head
30107070	map	30100070	1	1	8000	1	1	Stonesword Key
30107080	map	30100080	1	1	242000	1	7	Vulgar Militia Ashes
30107100	map	30100100	1	5	70200	1		
30107100	map	30100101	1	3	270000	1		
30107100	map	30100102	1	3	270100	1		
30107100	map	30100103	1	3	270200	1		
30107100	map	30100104	1	3	270300	1		
30117000	map	30110000	1	1	2090	1	1	Deathroot
30117010	map	30110010	1	1	20723	3	2	Bloodrose
30117020	map	30110020	1	2	9000000	1		Uchigatana
30127000	map	30120000	1	1	1430	3	0	Holy Grease
30127010	map	30120010	1	1	210000	1	7	Winged Misbegotten Ashes
30127020	map	30120020	1	1	190	1	0	Rune Arc
30127030	map	30120030	1	1	2202	1	0	Prattling Pate "Apologies"
30127900	map	30120900	1	1	2900	1	0	Golden Rune [1]
30137020	map	30130020	1	1	2906	1	0	Golden Rune [7]
30137030	map	30130030	1	1	10104	1	14	Smithing Stone [5]
30137040	map	30130040	1	1	20775	2	2	Root Resin
30137960	enemy	449033031	1	1	15410	1	2	Living Jar Shard
30137960	enemy	449033032	1	1	1235	1	0	Raw Meat Dumpling
30137970	enemy	449033021	1	1	15410	1	2	Living Jar Shard
30137970	enemy	449033022	1	1	1235	1	0	Raw Meat Dumpling
30137980	enemy	449033011	1	1	15410	1	2	Living Jar Shard
30137980	enemy	449033012	1	1	1235	1	0	Raw Meat Dumpling
30137990	enemy	449033001	1	1	15410	1	2	Living Jar Shard
30137990	enemy	449033002	1	1	1235	1	0	Raw Meat Dumpling
30147000	map	30140000	1	3	1084000	1		
30147010	map	30140010	1	1	20654	3	2	Grave Violet
30147020	map	30140020	1	1	20753	2	2	Sacramental Bud
30147030	map	30140030	1	1	20801	1	2	Aeonian Butterfly
30147040	map	30140040	1	1	2903	1	0	Golden Rune [4]
30147900	map	30140900	1	1	2900	1	0	Golden Rune [1]
30157000	map	30150000	1	1	245000	1	7	Miranda Sprout Ashes
30167000	map	30160000	1	1	2905	1	0	Golden Rune [6]
30167010	map	30160010	1	1	1420	3	0	Magic Grease
30167020	map	30160020	1	1	253000	1	7	Radahn Soldier Ashes
30167030	map	30160030	1	1	1190	1	0	Silver-Pickled Fowl Foot
30167040	map	30160040	1	1	4721	1	5	Collapsing Stars
30177000	map	30170000	1	2	12170000	1		Cranial Vessel Candlestand
30177010	map	30170010	1	1	6060	1	18	Flame, Protect Me
30177020	map	30170020	1	2	3000600	1		Lightning Bastard Sword
30177030	map	30170030	1	2	34020000	1		
30177040	map	30170040	1	1	1470	1	0	Freezing Grease
30177050	map	30170050	1	1	2910	1	0	Golden Rune [11]
30177060	map	30170060	1	1	2900	1	0	Golden Rune [1]
30187000	map	30180000	1	1	2909	1	0	Golden Rune [10]
30187010	map	30180010	1	1	930	1	0	Stimulating Boluses
30187020	map	30180020	1	1	20800	1	2	Nascent Butterfly
30187030	map	30180030	1	1	20775	5	2	Root Resin
30187070	map	30180070	1	1	227000	1	7	Fire Monk Ashes
30187900	map	30180900	1	1	2090	1	1	Deathroot
30187950	enemy	449050041	1	1	15410	1	2	Living Jar Shard
30187950	enemy	449050042	1	1	1235	1	0	Raw Meat Dumpling
30187960	enemy	449050031	1	1	15410	1	2	Living Jar Shard
30187960	enemy	449050032	1	1	1235	1	0	Raw Meat Dumpling
30187970	enemy	449050021	1	1	15410	1	2	Living Jar Shard
30187970	enemy	449050022	1	1	1235	1	0	Raw Meat Dumpling
30187980	enemy	449050011	1	1	15410	1	2	Living Jar Shard
30187980	enemy	449050012	1	1	1235	1	0	Raw Meat Dumpling
30187990	enemy	449050001	1	1	15410	1	2	Living Jar Shard
30187990	enemy	449050002	1	1	1235	1	0	Raw Meat Dumpling
30197000	map	30190000	1	1	2911	1	0	Golden Rune [12]
30197010	map	30190010	1	1	950	1	0	Rejuvenating Boluses
30197020	map	30190020	1	1	20775	4	2	Root Resin
30197030	map	30190030	1	1	15100	8	2	Human Bone Shard
30197040	map	30190040	1	3	1085000	1		
30197900	map	30190900	1	1	2900	1	0	Golden Rune [1]
30207000	map	30200000	1	1	3310	2	0	Warming Stone
30207010	map	30200010	1	1	20753	3	2	Sacramental Bud
30207020	map	30200020	1	1	2914	1	0	
30207030	map	30200030	1	1	15040	6	2	Old Fang
30207040	map	30200040	1	1	20775	4	2	Root Resin
30207050	map	30200050	1	1	1470	5	0	Freezing Grease
30207060	map	30200060	1	4	4012	1		
30207900	map	30200900	1	4	1100	1	0	Pickled Turtle Neck
30207910	map	30200910	1	1	2090	1	1	Deathroot
31007000	map	31000000	1	1	20760	5	2	Mushroom
31007010	map	31000010	1	3	160100	1		
31007010	map	31000011	1	3	160300	1		
31007030	map	31000030	1	1	10000	3	0	Glass Shard
31017000	map	31010000	1	1	2900	1	0	Golden Rune [1]
31017010	map	31010010	1	1	2030	5	0	Glowstone
31017020	map	31010020	1	1	1730	8	0	Kukri
31017030	map	31010030	1	1	20802	5	2	Smoldering Butterfly
31017040	map	31010040	1	1	20651	1	2	
31017060	map	31010100	1	1	1100	3	0	Pickled Turtle Neck
31027000	map	31020000	1	1	2901	1	0	Golden Rune [2]
31027010	map	31020010	1	1	150	1	0	Furlcalling Finger Remedy
31027020	map	31020020	1	1	1720	6	0	Poisonbone Dart
31027030	map	31020030	1	1	20691	1	2	Arteria Leaf
31027050	map	31020050	1	1	1310	1	0	Immunizing White Cured Meat
31037000	map	31030000	1	1	2900	1	0	Golden Rune [1]
31037010	map	31030010	1	1	2030	3	0	Glowstone
31047000	map	31040000	1	1	2902	1	0	Golden Rune [3]
31047010	map	31040010	1	1	2903	1	0	Golden Rune [4]
31047020	map	31040020	1	2	50020000	15		Serpent Arrow
31047030	map	31040030	1	1	2904	1	0	Golden Rune [5]
31047040	map	31040040	1	1	2030	5	0	Glowstone
31047050	map	31040050	1	1	1460	2	0	Poison Grease
31047060	map	31040060	1	3	430000	1		
31047060	map	31040061	1	3	430100	1		
31047060	map	31040062	1	3	430300	1		
31047990	enemy	420120010	1	1	2905	1	0	Golden Rune [6]
31057000	map	31050000	1	1	15341	3	2	Hefty Beast Bone
31057010	map	31050010	1	1	1700	5	0	Throwing Dagger
31057020	map	31050020	1	1	2904	1	0	Golden Rune [5]
31057030	map	31050030	1	1	2100	2	0	Soft Cotton
31057040	map	31050040	1	1	10103	1	14	Smithing Stone [4]
31057050	map	31050050	1	1	10101	1	14	Smithing Stone [2]
31057060	map	31050060	1	1	15020	1	2	Lump of Flesh
31057070	map	31050070	1	1	20691	1	2	Arteria Leaf
31057100	map	31050100	1	4	2060	1		
31067000	map	31060000	1	1	3030	5	0	Cuckoo Glintstone
31067010	map	31060010	1	1	8000	1	1	Stonesword Key
31067030	map	31060110	1	2	33040000	1		Crystal Staff
31067100	map	31060100	1	1	190	1	0	Rune Arc
31077000	map	31070000	1	1	1460	3	0	Poison Grease
31077010	map	31070010	1	1	15020	4	2	Lump of Flesh
31077020	map	31070020	1	1	940	1	0	Preserving Boluses
31077030	map	31070030	1	3	1130000	1		Ivory Sickle
31077030	map	31070031	1	3	1130100	1		
31077030	map	31070032	1	3	1130200	1		
31077030	map	31070033	1	3	1130300	1		
31077040	map	31070040	1	1	1720	10	0	Poisonbone Dart
31077050	map	31070050	1	1	2905	1	0	Golden Rune [6]
31077060	map	31070060	1	1	2906	1	0	Golden Rune [7]
31077070	map	31070070	1	1	1110	1	0	Immunizing Cured Meat
31097000	map	31090000	1	1	2905	1	0	Golden Rune [6]
31097010	map	31090010	1	1	15000	6	2	Sliver of Meat
31097020	map	31090020	1	1	20691	3	2	Arteria Leaf
31097030	map	31090030	1	1	15020	5	2	Lump of Flesh
31097040	map	31090040	1	2	30200000	1		Coil Shield
31107000	map	31100000	1	1	3310	1	0	Warming Stone
31107010	map	31100010	1	1	2911	1	0	Golden Rune [12]
31107050	map	31100050	1	4	1210	1	0	Exalted Flesh
31107110	map	31100110	1	1	2907	1	0	Golden Rune [8]
31107120	map	31100120	1	1	15030	3	2	Beast Blood
31117000	map	31110000	1	1	2902	1	0	Golden Rune [3]
31117010	map	31110010	1	1	10070	1	1	Lost Ashes of War
31117020	map	31110020	1	1	2904	1	0	Golden Rune [5]
31117030	map	31110030	1	1	930	1	0	Stimulating Boluses
31117040	map	31110040	1	1	10163	1	14	Somber Smithing Stone [4]
31117080	map	31110080	1	1	940	3	0	Preserving Boluses
31117090	map	31110090	1	1	1740	10	0	Crystal Dart
31117100	map	31110100	1	1	2904	1	0	Golden Rune [5]
31117110	map	31110110	1	1	2030	4	0	Glowstone
31117200	map	31110200	1	2	16020000	1		Crystal Spear
31117220	map	31110220	1	1	208000	1	7	Crystalian Ashes
31117300	map	31110300	1	1	10100	1	14	Smithing Stone [1]
31117990	enemy	402040001	1	1	10913	1	14	Ghost Glovewort [4]
31127000	map	31120000	1	1	2906	1	0	Golden Rune [7]
31127010	map	31120010	1	1	1470	1	0	Freezing Grease
31127020	map	31120020	1	1	2915	1	0	
31127030	map	31120030	1	1	190	1	0	Rune Arc
31127040	map	31120040	1	1	20653	3	2	
31127050	map	31120050	1	1	20800	1	2	Nascent Butterfly
31127060	map	31120060	1	1	920	3	0	Thawfrost Boluses
31127070	map	31120070	1	1	1740	8	0	Crystal Dart
31127080	map	31120080	1	1	920	2	0	Thawfrost Boluses
31127090	map	31120090	1	1	1470	6	0	Freezing Grease
31127100	map	31120100	1	1	1470	4	0	Freezing Grease
31127110	map	31120110	1	1	2909	1	0	Golden Rune [10]
31127120	map	31120120	1	2	50240000	10		Spiritflame Arrow
31157010	map	31150010	1	1	15140	1	2	Land Octopus Ovary
31157020	map	31150020	1	1	20802	1	2	Smoldering Butterfly
31177010	map	31170010	1	1	2900	1	0	Golden Rune [1]
31177020	map	31170020	1	1	20691	3	2	Arteria Leaf
31177030	map	31170030	1	1	10100	3	14	Smithing Stone [1]
31177040	map	31170040	1	1	10101	1	14	Smithing Stone [2]
31177050	map	31170050	1	1	2903	1	0	Golden Rune [4]
31177060	map	31170060	1	1	1400	2	0	Fire Grease
31177070	map	31170070	1	1	150	1	0	Furlcalling Finger Remedy
31177080	map	31170080	1	2	7030000	1		Shamshir
31187020	map	31180020	1	1	15410	10	2	Living Jar Shard
31187030	map	31180030	1	1	15410	5	2	Living Jar Shard
31187040	map	31180040	1	1	20691	3	2	Arteria Leaf
31187050	map	31180050	1	1	2904	1	0	Golden Rune [5]
31187060	map	31180060	1	1	15150	6	2	Miranda Powder
31187070	map	31180070	1	1	3310	1	0	Warming Stone
31187080	map	31180080	1	1	2904	1	0	Golden Rune [5]
31197000	map	31190000	1	1	950	5	0	Rejuvenating Boluses
31197010	map	31190010	1	1	10070	1	1	Lost Ashes of War
31197030	map	31190030	1	2	31250000	1		Candletree Wooden Shield
31197040	map	31190040	1	1	1190	5	0	Silver-Pickled Fowl Foot
31197050	map	31190050	1	3	1400000	1		
31197060	map	31190060	1	1	20800	1	2	Nascent Butterfly
31197080	map	31190080	1	1	8000	1	1	Stonesword Key
31197090	map	31190090	1	1	1480	4	0	Dragonwound Grease
31197100	map	31190100	1	2	22030000	1		Raptor Talons
31197110	map	31190110	1	2	51020000	10		Golden Great Arrow
31197120	map	31190120	1	3	930100	1		
31197130	map	31190130	1	3	930000	1		
31197200	map	31190200	1	1	2904	1	0	Golden Rune [5]
31197210	map	31190210	1	1	2904	1	0	Golden Rune [5]
31207000	map	31200000	1	1	1480	1	0	Dragonwound Grease
31207010	map	31200010	1	2	22010000	1		Venomous Fang
31207020	map	31200020	1	2	41040000	1		Serpent Bow
31207030	map	31200030	1	1	1400	1	0	Fire Grease
31217000	map	31210000	1	1	2901	1	0	Golden Rune [2]
31217030	map	31210030	1	1	2901	1	0	Golden Rune [2]
31217040	map	31210040	1	1	15040	5	2	Old Fang
31217070	map	31210070	1	1	2901	1	0	Golden Rune [2]
31217080	map	31210080	1	1	2903	1	0	Golden Rune [4]
31217090	map	31210090	1	1	8000	1	1	Stonesword Key
31217100	map	31210100	1	2	1100000	1		Wakizashi
31217110	map	31210110	1	1	2903	1	0	Golden Rune [4]
31217120	map	31210120	1	1	15090	2	2	Turtle Neck Meat
31217140	map	31210140	1	1	2904	1	0	Golden Rune [5]
31217150	map	31210150	1	1	2020	1	0	Rainbow Stone
31217160	map	31210160	1	1	2903	1	0	Golden Rune [4]
31217190	map	31210190	1	1	2030	3	0	Glowstone
31217200	map	31210200	1	1	10164	1	14	Somber Smithing Stone [5]
31217210	map	31210210	1	2	30040000	1		Pillory Shield
31217350	map	31210350	1	2	2220000	1	8	Regalia of Eochaid
31217400	map	31210400	1	1	190	1	0	Rune Arc
31227000	map	31220000	1	3	872100	1		
31227000	map	31220001	1	3	872200	1		
31227000	map	31220002	1	3	872300	1		
31227010	map	31220010	1	1	2905	1	0	Golden Rune [6]
31227020	map	31220020	1	1	2911	1	0	Golden Rune [12]
31227030	map	31220030	1	1	1470	2	0	Freezing Grease
31227040	map	31220040	1	1	2909	1	0	Golden Rune [10]
31227050	map	31220050	1	1	2914	1	0	
31227060	map	31220060	1	1	190	1	0	Rune Arc
31227070	map	31220070	1	1	1320	1	0	Invigorating White Cured Meat
31227080	map	31220080	1	1	20691	5	2	Arteria Leaf
32007000	map	32000000	1	1	2901	1	0	Golden Rune [2]
32007010	map	32000010	1	1	2903	1	0	Golden Rune [4]
32007020	map	32000020	1	1	3051	2	0	Large Glintstone Scrap
32007030	map	32000030	1	1	910	1	0	Stanching Boluses
32007060	map	32000060	1	1	2100	1	0	Soft Cotton
32007070	map	32000070	1	1	20691	2	2	Arteria Leaf
32007900	map	32000900	1	1	1210	1	0	Exalted Flesh
32017000	map	32010000	1	1	10100	1	14	Smithing Stone [1]
32017010	map	32010010	1	1	2903	1	0	Golden Rune [4]
32017020	map	32010020	1	1	3051	5	0	Large Glintstone Scrap
32017030	map	32010030	1	1	2900	1	0	Golden Rune [1]
32017040	map	32010040	1	1	3050	3	0	Glintstone Scrap
32027000	map	32020000	1	1	10161	1	14	Somber Smithing Stone [2]
32027010	map	32020010	1	1	10162	1	14	Somber Smithing Stone [3]
32027020	map	32020020	1	1	2902	1	0	Golden Rune [3]
32027030	map	32020030	1	1	10102	1	14	Smithing Stone [3]
32027040	map	32020040	1	1	10162	1	14	Somber Smithing Stone [3]
32027060	map	32020060	1	1	10100	3	14	Smithing Stone [1]
32027070	map	32020070	1	1	4100	1	5	Shatter Earth
32027900	map	32020900	1	2	1050000	1		Crystal Knife
32047000	map	32040000	1	1	2905	1	0	Golden Rune [6]
32047010	map	32040010	1	1	910	1	0	Stanching Boluses
32047020	map	32040020	1	1	10163	1	14	Somber Smithing Stone [4]
32047030	map	32040030	1	1	1831	3	0	Explosive Stone Clump
32047040	map	32040040	1	4	4031	1		
32047050	map	32040050	1	2	23130000	1		
32057000	map	32050000	1	1	1740	8	0	Crystal Dart
32057010	map	32050010	1	1	20691	2	2	Arteria Leaf
32057020	map	32050020	1	1	2906	1	0	Golden Rune [7]
32057030	map	32050030	1	4	1031	1		
32057040	map	32050040	1	1	3050	6	0	Glintstone Scrap
32057900	map	32050900	1	0	3050	6	0	Glintstone Scrap
32057910	map	32050910	1	1	190	1	0	Rune Arc
32077000	map	32070000	1	1	10161	1	14	Somber Smithing Stone [2]
32077010	map	32070010	1	1	2904	1	0	Golden Rune [5]
32077020	map	32070020	1	2	16110000	1		Cross-Naginata
32077030	map	32070030	1	1	1200	1	0	Gold-Pickled Fowl Foot
32077060	map	32070060	1	1	3051	5	0	Large Glintstone Scrap
32077070	map	32070070	1	1	2050	5	0	Grace Mimic
32087000	map	32080000	1	1	1490	1	0	Rot Grease
32087020	map	32080020	1	1	2904	1	0	Golden Rune [5]
32087030	map	32080030	1	1	3050	6	0	Glintstone Scrap
32087050	map	32080050	1	1	190	1	0	Rune Arc
32087060	map	32080060	1	1	3030	5	0	Cuckoo Glintstone
32087070	map	32080070	1	1	10163	1	14	Somber Smithing Stone [4]
32087100	map	32080100	1	1	2903	1	0	Golden Rune [4]
32087110	map	32080110	1	1	1480	1	0	Dragonwound Grease
32087120	map	32080120	1	4	3040	1	0	
32087900	map	32080900	1	1	3060	6	0	Gravity Stone Fan
32087900	map	32080901	1	1	3070	3	0	Gravity Stone Chunk
32087910	map	32080910	1	1	4110	1	5	Rock Blaster
32117000	map	32110000	1	1	1470	3	0	Freezing Grease
32117020	map	32110020	1	1	2909	1	0	Golden Rune [10]
32117030	map	32110030	1	1	10140	1	14	Ancient Dragon Smithing Stone
32117040	map	32110040	1	1	190	1	0	Rune Arc
32117060	map	32110060	1	1	1831	6	0	Explosive Stone Clump
32117080	map	32110080	1	1	2918	1	0	
32117700	enemy	360000020	1	2	3070000	1		
34107000	map	34100000	1	1	3310	1	0	Warming Stone
34107010	map	34100010	1	1	2100	1	0	Soft Cotton
34107070	map	34100070	1	1	15430	5	2	Stormhawk Feather
34107080	map	34100080	1	1	1190	1	0	Silver-Pickled Fowl Foot
34107090	map	34100090	1	1	2901	1	0	Golden Rune [2]
34107100	map	34100100	1	4	4030	1	5	Shard Spiral
34107110	map	34100110	1	3	1900000	1		
34117010	map	34110010	1	1	2902	1	0	Golden Rune [3]
34117060	map	34110060	1	1	2903	1	0	Golden Rune [4]
34117080	map	34110080	1	4	5010	1	5	Explosive Ghostflame
34117100	map	34110100	1	3	911000	1		
34117110	map	34110110	1	1	1180	2	0	Holyproof Dried Liver
34117120	map	34110120	1	1	20812	8	2	Glintstone Firefly
34117200	map	34110200	1	2	33210000	1		Carian Glintstone Staff
34117400	map	34110400	1	3	530000	1		
34117401	map	34110401	1	3	530100	1		
34117402	map	34110402	1	3	530200	1		
34117403	map	34110403	1	3	530300	1		
34117500	map	34110500	1	1	8191	1	1	Cursemark of Death
34117500	map	34110501	1	4	1080	1		
34117700	map	34110700	1	1	4370	1	5	Magic Downpour
34117710	map	34110710	1	1	4480	1	17	Lucidity
34127010	map	34120010	1	1	2904	1	0	Golden Rune [5]
34127020	map	34120020	1	1	2904	1	0	Golden Rune [5]
34127040	map	34120040	1	1	15341	5	2	Hefty Beast Bone
34127050	map	34120050	1	1	1200	1	0	Gold-Pickled Fowl Foot
34127060	map	34120060	1	1	8000	1	1	Stonesword Key
34127070	map	34120070	1	1	190	1	0	Rune Arc
34127080	map	34120080	1	1	2900	1	0	Golden Rune [1]
34127090	map	34120090	1	1	150	3	0	Furlcalling Finger Remedy
34127100	map	34120100	1	1	15040	2	2	Old Fang
34127110	map	34120110	1	1	2050	5	0	Grace Mimic
34127120	map	34120120	1	1	3051	3	0	Large Glintstone Scrap
34127130	map	34120130	1	1	10105	3	14	Smithing Stone [6]
34127150	map	34120150	1	1	1410	4	0	Lightning Grease
34127160	map	34120160	1	1	2908	1	0	Golden Rune [9]
34127900	map	34120900	1	1	8952	1	1	
34137000	map	34130000	1	1	8000	1	1	Stonesword Key
34137010	map	34130010	1	1	190	1	0	Rune Arc
34137020	map	34130020	1	1	2911	1	0	Golden Rune [12]
34137900	map	34130900	1	2	4070000	1		
34147000	map	34140000	1	1	1320	1	0	Invigorating White Cured Meat
34147010	map	34140010	1	3	964100	1		
34147020	map	34140020	1	4	4021	1	5	Comet
34147720	map	34140720	1	1	10165	1	14	Somber Smithing Stone [6]
34147800	map	34140800	1	1	2908	1	0	Golden Rune [9]
34147810	map	34140810	1	2	1160000	1		Blade of Calling
35007000	map	35000000	1	1	1720	6	0	Poisonbone Dart
35007010	map	35000010	1	1	10000	2	0	Glass Shard
35007020	map	35000020	1	1	2900	1	0	Golden Rune [1]
35007030	map	35000030	1	4	1002	1	0	
35007040	map	35000040	1	1	2910	1	0	Golden Rune [11]
35007050	map	35000050	1	3	963200	1		
35007050	map	35000051	1	3	964000	1		
35007060	map	35000060	1	1	20740	5	2	Eye of Yelough
35007080	map	35000080	1	1	940	1	0	Preserving Boluses
35007090	map	35000090	1	1	150	1	0	Furlcalling Finger Remedy
35007100	map	35000100	1	1	2900	1	0	Golden Rune [1]
35007110	map	35000110	1	1	2910	1	0	Golden Rune [11]
35007120	map	35000120	1	1	190	1	0	Rune Arc
35007130	map	35000130	1	1	10070	1	1	Lost Ashes of War
35007150	map	35000150	1	1	10000	1	0	Glass Shard
35007160	map	35000160	1	1	8000	1	1	Stonesword Key
35007170	map	35000170	1	2	50080000	10		Rainbow Stone Arrow (Fletched)
35007180	map	35000180	1	1	20654	5	2	Grave Violet
35007190	map	35000190	1	1	10106	1	14	Smithing Stone [7]
35007200	map	35000200	1	1	1160	1	0	Fireproof Dried Liver
35007210	map	35000210	1	1	10167	1	14	Somber Smithing Stone [8]
35007220	map	35000220	1	1	10106	1	14	Smithing Stone [7]
35007240	map	35000240	1	1	2050	1	0	Grace Mimic
35007250	map	35000250	1	1	15400	1	2	String
35007260	map	35000260	1	1	1400	2	0	Fire Grease
35007270	map	35000270	1	1	205000	1	7	Nomad Ashes
35007280	map	35000280	1	1	940	1	0	Preserving Boluses
35007300	map	35000300	1	1	10000	1	0	Glass Shard
35007310	map	35000310	1	1	2150	1	0	
35007320	map	35000320	1	1	1340	1	0	Dappled White Cured Meat
35007330	map	35000330	1	1	10000	3	0	Glass Shard
35007340	map	35000340	1	1	20820	2	2	Golden Centipede
35007350	map	35000350	1	1	1840	3	0	Poisoned Stone
35007370	map	35000370	1	1	1470	1	0	Freezing Grease
35007380	map	35000380	1	2	50020000	10		Serpent Arrow
35007390	map	35000390	1	1	1400	5	0	Fire Grease
35007400	map	35000400	1	1	10165	1	14	Somber Smithing Stone [6]
35007410	map	35000410	1	1	10106	1	14	Smithing Stone [7]
35007420	map	35000420	1	1	6520	1	18	Shadow Bait
35007430	map	35000430	1	1	2909	1	0	Golden Rune [10]
35007450	map	35000450	1	1	10166	1	14	Somber Smithing Stone [7]
35007460	map	35000460	1	1	10106	2	14	Smithing Stone [7]
35007470	map	35000470	1	1	10000	5	0	Glass Shard
35007480	map	35000480	1	1	10106	2	14	Smithing Stone [7]
35007500	map	35000500	1	1	2908	1	0	Golden Rune [9]
35007510	map	35000510	1	1	2910	1	0	Golden Rune [11]
35007530	map	35000530	1	1	3310	1	0	Warming Stone
35007540	map	35000540	1	1	10107	1	14	Smithing Stone [8]
35007550	map	35000550	1	1	20740	1	2	Eye of Yelough
35007560	map	35000560	1	1	2907	1	0	Golden Rune [8]
35007570	map	35000570	1	1	10106	4	14	Smithing Stone [7]
35007580	map	35000580	1	1	2900	1	0	Golden Rune [1]
35007590	map	35000590	1	1	2910	1	0	Golden Rune [11]
35007600	map	35000600	1	1	10104	1	14	Smithing Stone [5]
35007630	map	35000630	1	1	10105	1	14	Smithing Stone [6]
35007650	map	35000650	1	1	2050	5	0	Grace Mimic
35007660	map	35000660	1	1	2910	1	0	Golden Rune [11]
35007670	map	35000670	1	1	15341	3	2	Hefty Beast Bone
35007680	map	35000680	1	1	7300	1	16	Inescapable Frenzy
35007700	map	35000700	1	4	1041	1		
35007710	map	35000710	1	3	250000	1	7	Godrick Soldier Ashes
35007710	map	35000711	1	3	250100	1		
35007710	map	35000712	1	3	250300	1		
35007720	map	35000720	1	2	32130000	1		Fingerprint Stone Shield
35007730	map	35000730	1	1	3310	1	0	Warming Stone
35007740	map	35000740	1	1	1840	8	0	Poisoned Stone
35007750	map	35000750	1	1	10100	1	14	Smithing Stone [1]
35007770	map	35000770	1	2	2000400	1		Fire Longsword
35007780	map	35000780	1	1	190	1	0	Rune Arc
35007900	map	35000900	1	1	10915	1	14	Ghost Glovewort [6]
35007910	map	35000910	1	1	20775	4	2	Root Resin
35007920	map	35000920	1	1	20760	8	2	Mushroom
35007930	map	35000930	1	1	20753	2	2	Sacramental Bud
35007940	map	35000940	1	4	4060	1	5	Crystal Barrage
35007950	map	35000950	1	4	4041	1		
35007960	map	35000960	1	1	190	1	0	Rune Arc
35007970	map	35000970	1	1	10165	1	14	Somber Smithing Stone [6]
