# AUTO-GENERATED by tools/extract_questline_conditions.py --dag-corpus -- DO NOT EDIT, re-emit.
# One row per (AWARD SITE, cone ROOT) from the #1085 questline-condition extractor; parameterised-event call sites are complete.
# The artifacts it reads (decompiled EMEVD + talk ESD) are licensing-restricted and absent from CI,
#   so this table is COMMITTED and re-emitted by hand -- the same shape as greenfield/flag_names.tsv.
#   Re-emit: python tools/gen_inputs.py --ensure elden_ring_artifacts && \
#            python tools/extract_questline_conditions.py elden_ring_artifacts --dag-corpus greenfield/questline_conditions.tsv
# 🛑 A ROW IS A COND ROOT, NOT A VERDICT. cone_completeness says how much of the cone was read:
#   complete = nothing refused; budget_capped = only CAPS were hit (the cone can MISS a prerequisite,
#   never invent one); unreadable = a guard could not be read at all. build_questline_dag.py owns
#   the admission rule and tallies what it refuses.
# 🛑 disjunctive=Y: the SITE guards contain an `||` and the arms were UNIONED, so those roots are an
#   OVER-approximation. A disjunction met further down a setter chain is not marked at all, which is
#   why no consumer may read a site's roots as a proven conjunction.
# 🛑 ObjAct / MSB / ChrActivateConditionParam / ceremony / shop-lineup gating is OUTSIDE this corpus.
#   Absence of a row is 'no gate visible here', never 'no gate'.
# MEASURED THIS EMIT: 8996 row(s) | cone: budget_capped 3435, complete 1184, unreadable 4377
# roots NOT addressable as a source id (dropped once, here, and counted): root-class-not-addressable:BOSS_KILL 627, root-class-not-addressable:COUNT_FLAGS 51, root-class-not-addressable:DIALOGUE_CHOICE 184, root-class-not-addressable:FLAG_BAND 101, root-class-not-addressable:REGION_ACCESS 905, site-has-no-award-flag 369
target_flag	target_lot	site_file	site_event	site_callsite	site_verb	designation	cone_completeness	disjunctive	control_flow_skipped	root_class	source_id	source_kind	setter_cite	unresolved_forms
400271	102710	talk/m60_00_00_00-only/t223006000.py	t223006000_x14		ESD_lot	MISSABLE	complete			DIALOGUE_STEP	1043379356	flag	talk/m11_05_00_00-only/t223001105.py:t223001105_x14	
400271	102710	talk/m60_00_00_00-only/t223006000.py	t223006000_x14		ESD_lot	MISSABLE	complete			MAP_ACCESS	m60_00	map	talk/m60_00_00_00-only/t223006000.py	
400271	102710	talk/m60_00_00_00-only/t223006000.py	t223006000_x14		ESD_lot	MISSABLE	complete			NPC_STATE	3945	flag	common.emevd.dcx.js:3959	
400271	102710	talk/m60_00_00_00-only/t223006000.py	t223006000_x49		ESD_lot	MISSABLE	complete			DIALOGUE_STEP	1043379356	flag	talk/m11_05_00_00-only/t223001105.py:t223001105_x14	
400271	102710	talk/m60_00_00_00-only/t223006000.py	t223006000_x49		ESD_lot	MISSABLE	complete			MAP_ACCESS	m60_00	map	talk/m60_00_00_00-only/t223006000.py	
400271	102710	talk/m60_00_00_00-only/t223006000.py	t223006000_x49		ESD_lot	MISSABLE	complete			NPC_STATE	3945	flag	common.emevd.dcx.js:3959	
400280	102800	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			BOSS_KILL	12050800	flag	m12_05_00_00.emevd.dcx.js:12052800	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400280	102800	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			BOSS_KILL	15000800	flag	m15_00_00_00.emevd.dcx.js:15002800	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400280	102800	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			BOSS_KILL	9001	flag	common.emevd.dcx.js:901	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400280	102800	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			BOSS_KILL	9104	flag	m11_00_00_00.emevd.dcx.js:11002800	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400280	102800	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			BOSS_KILL	9112	flag	m12_05_00_00.emevd.dcx.js:12052800	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400280	102800	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			BOSS_KILL	9120	flag	m15_00_00_00.emevd.dcx.js:15002800	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400280	102800	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1054539200	flag	talk/m00_00_00_00-only/t000001000.py:t000001000_x37	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400280	102800	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1054539201	flag	talk/m00_00_00_00-only/t000001000.py:t000001000_x38	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400280	102800	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1054539205	flag	talk/m00_00_00_00-only/t000001000.py:t000001000_x38	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400280	102800	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1054539215	flag	talk/m00_00_00_00-only/t000001000.py:t000001000_x57	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400280	102800	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	11009260	flag	talk/m00_00_00_00-only/t000003000.py:t000003000_x31	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400280	102800	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	11109557	flag	talk/m11_10_00_00-only/t324001110.py:t324001110_x55	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400280	102800	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	11109694	flag	talk/m11_10_00_00-only/t324001110.py:t324001110_x55	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400280	102800	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	11109696	flag	talk/m11_10_00_00-only/t324001110.py:t324001110_x55	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400280	102800	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	11109698	flag	talk/m11_10_00_00-only/t324001110.py:t324001110_x55	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400280	102800	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	35009360	flag	talk/m00_00_00_00-only/t000003000.py:t000003000_x71	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400280	102800	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	4651	flag	talk/m00_00_00_00-only/t000001000.py:t000001000_x35	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400280	102800	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	4652	flag	talk/m00_00_00_00-only/t000001000.py:t000001000_x34	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400280	102800	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	4653	flag	talk/m00_00_00_00-only/t000001000.py:t000001000_x59	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400280	102800	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	4655	flag	talk/m00_00_00_00-only/t000001000.py:t000001000_x36	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400280	102800	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	4698	flag	talk/m00_00_00_00-only/t000001000.py:t000001000_x23	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400280	102800	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	9000	flag	talk/m00_00_00_00-only/t000001000.py:t000001000_x23	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400280	102800	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			MAP_ACCESS	m11_00	map	talk/m11_00_00_00-only/t324001100.py	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400281	102810	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			BOSS_KILL	12050800	flag	m12_05_00_00.emevd.dcx.js:12052800	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400281	102810	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			BOSS_KILL	15000800	flag	m15_00_00_00.emevd.dcx.js:15002800	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400281	102810	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			BOSS_KILL	9001	flag	common.emevd.dcx.js:901	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400281	102810	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			BOSS_KILL	9104	flag	m11_00_00_00.emevd.dcx.js:11002800	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400281	102810	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			BOSS_KILL	9112	flag	m12_05_00_00.emevd.dcx.js:12052800	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400281	102810	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			BOSS_KILL	9120	flag	m15_00_00_00.emevd.dcx.js:15002800	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400281	102810	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1054539200	flag	talk/m00_00_00_00-only/t000001000.py:t000001000_x37	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400281	102810	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1054539201	flag	talk/m00_00_00_00-only/t000001000.py:t000001000_x38	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400281	102810	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1054539205	flag	talk/m00_00_00_00-only/t000001000.py:t000001000_x38	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400281	102810	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	1054539215	flag	talk/m00_00_00_00-only/t000001000.py:t000001000_x57	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400281	102810	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	11009260	flag	talk/m00_00_00_00-only/t000003000.py:t000003000_x31	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400281	102810	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	11109557	flag	talk/m11_10_00_00-only/t324001110.py:t324001110_x55	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400281	102810	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	11109694	flag	talk/m11_10_00_00-only/t324001110.py:t324001110_x55	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400281	102810	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	11109696	flag	talk/m11_10_00_00-only/t324001110.py:t324001110_x55	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400281	102810	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	11109698	flag	talk/m11_10_00_00-only/t324001110.py:t324001110_x55	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400281	102810	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	35009360	flag	talk/m00_00_00_00-only/t000003000.py:t000003000_x71	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400281	102810	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	4651	flag	talk/m00_00_00_00-only/t000001000.py:t000001000_x35	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400281	102810	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	4652	flag	talk/m00_00_00_00-only/t000001000.py:t000001000_x34	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400281	102810	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	4653	flag	talk/m00_00_00_00-only/t000001000.py:t000001000_x59	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400281	102810	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	4655	flag	talk/m00_00_00_00-only/t000001000.py:t000001000_x36	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400281	102810	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	4698	flag	talk/m00_00_00_00-only/t000001000.py:t000001000_x23	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400281	102810	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			DIALOGUE_STEP	9000	flag	talk/m00_00_00_00-only/t000001000.py:t000001000_x23	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400281	102810	talk/m11_00_00_00-only/t324001100.py	t324001100_x32		ESD_lot	UNRESOLVED	unreadable			MAP_ACCESS	m11_00	map	talk/m11_00_00_00-only/t324001100.py	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400282	102820	talk/m11_10_00_00-only/t324001110.py	t324001110_x55		ESD_lot	UNRESOLVED	unreadable	Y		BOSS_KILL	12050800	flag	m12_05_00_00.emevd.dcx.js:12052800	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400282	102820	talk/m11_10_00_00-only/t324001110.py	t324001110_x55		ESD_lot	UNRESOLVED	unreadable	Y		BOSS_KILL	15000800	flag	m15_00_00_00.emevd.dcx.js:15002800	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400282	102820	talk/m11_10_00_00-only/t324001110.py	t324001110_x55		ESD_lot	UNRESOLVED	unreadable	Y		BOSS_KILL	9001	flag	common.emevd.dcx.js:901	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400282	102820	talk/m11_10_00_00-only/t324001110.py	t324001110_x55		ESD_lot	UNRESOLVED	unreadable	Y		BOSS_KILL	9104	flag	m11_00_00_00.emevd.dcx.js:11002800	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400282	102820	talk/m11_10_00_00-only/t324001110.py	t324001110_x55		ESD_lot	UNRESOLVED	unreadable	Y		BOSS_KILL	9112	flag	m12_05_00_00.emevd.dcx.js:12052800	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400282	102820	talk/m11_10_00_00-only/t324001110.py	t324001110_x55		ESD_lot	UNRESOLVED	unreadable	Y		BOSS_KILL	9120	flag	m15_00_00_00.emevd.dcx.js:15002800	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400282	102820	talk/m11_10_00_00-only/t324001110.py	t324001110_x55		ESD_lot	UNRESOLVED	unreadable	Y		DIALOGUE_STEP	1054539200	flag	talk/m00_00_00_00-only/t000001000.py:t000001000_x37	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400282	102820	talk/m11_10_00_00-only/t324001110.py	t324001110_x55		ESD_lot	UNRESOLVED	unreadable	Y		DIALOGUE_STEP	1054539201	flag	talk/m00_00_00_00-only/t000001000.py:t000001000_x38	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400282	102820	talk/m11_10_00_00-only/t324001110.py	t324001110_x55		ESD_lot	UNRESOLVED	unreadable	Y		DIALOGUE_STEP	1054539205	flag	talk/m00_00_00_00-only/t000001000.py:t000001000_x38	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400282	102820	talk/m11_10_00_00-only/t324001110.py	t324001110_x55		ESD_lot	UNRESOLVED	unreadable	Y		DIALOGUE_STEP	1054539215	flag	talk/m00_00_00_00-only/t000001000.py:t000001000_x57	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400282	102820	talk/m11_10_00_00-only/t324001110.py	t324001110_x55		ESD_lot	UNRESOLVED	unreadable	Y		DIALOGUE_STEP	11009260	flag	talk/m00_00_00_00-only/t000003000.py:t000003000_x31	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400282	102820	talk/m11_10_00_00-only/t324001110.py	t324001110_x55		ESD_lot	UNRESOLVED	unreadable	Y		DIALOGUE_STEP	11109557	flag	talk/m11_10_00_00-only/t324001110.py:t324001110_x55	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400282	102820	talk/m11_10_00_00-only/t324001110.py	t324001110_x55		ESD_lot	UNRESOLVED	unreadable	Y		DIALOGUE_STEP	11109694	flag	talk/m11_10_00_00-only/t324001110.py:t324001110_x55	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400282	102820	talk/m11_10_00_00-only/t324001110.py	t324001110_x55		ESD_lot	UNRESOLVED	unreadable	Y		DIALOGUE_STEP	11109696	flag	talk/m11_10_00_00-only/t324001110.py:t324001110_x55	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400282	102820	talk/m11_10_00_00-only/t324001110.py	t324001110_x55		ESD_lot	UNRESOLVED	unreadable	Y		DIALOGUE_STEP	11109698	flag	talk/m11_10_00_00-only/t324001110.py:t324001110_x55	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400282	102820	talk/m11_10_00_00-only/t324001110.py	t324001110_x55		ESD_lot	UNRESOLVED	unreadable	Y		DIALOGUE_STEP	35009360	flag	talk/m00_00_00_00-only/t000003000.py:t000003000_x71	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400282	102820	talk/m11_10_00_00-only/t324001110.py	t324001110_x55		ESD_lot	UNRESOLVED	unreadable	Y		DIALOGUE_STEP	4651	flag	talk/m00_00_00_00-only/t000001000.py:t000001000_x35	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400282	102820	talk/m11_10_00_00-only/t324001110.py	t324001110_x55		ESD_lot	UNRESOLVED	unreadable	Y		DIALOGUE_STEP	4652	flag	talk/m00_00_00_00-only/t000001000.py:t000001000_x34	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400282	102820	talk/m11_10_00_00-only/t324001110.py	t324001110_x55		ESD_lot	UNRESOLVED	unreadable	Y		DIALOGUE_STEP	4653	flag	talk/m00_00_00_00-only/t000001000.py:t000001000_x59	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400282	102820	talk/m11_10_00_00-only/t324001110.py	t324001110_x55		ESD_lot	UNRESOLVED	unreadable	Y		DIALOGUE_STEP	4655	flag	talk/m00_00_00_00-only/t000001000.py:t000001000_x36	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400282	102820	talk/m11_10_00_00-only/t324001110.py	t324001110_x55		ESD_lot	UNRESOLVED	unreadable	Y		DIALOGUE_STEP	4698	flag	talk/m00_00_00_00-only/t000001000.py:t000001000_x23	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400282	102820	talk/m11_10_00_00-only/t324001110.py	t324001110_x55		ESD_lot	UNRESOLVED	unreadable	Y		DIALOGUE_STEP	9000	flag	talk/m00_00_00_00-only/t000001000.py:t000001000_x23	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400282	102820	talk/m11_10_00_00-only/t324001110.py	t324001110_x55		ESD_lot	UNRESOLVED	unreadable	Y		MAP_ACCESS	m11_10	map	talk/m11_10_00_00-only/t324001110.py	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400282	102820	talk/m11_10_00_00-only/t324001110.py	t324001110_x55		ESD_lot	UNRESOLVED	unreadable	Y		MAP_ACCESS	m12_05	map	m12_05_00_00.emevd.dcx.js	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400282	102820	talk/m11_10_00_00-only/t324001110.py	t324001110_x55		ESD_lot	UNRESOLVED	unreadable	Y		MAP_ACCESS	m15_00	map	m15_00_00_00.emevd.dcx.js	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400283	102830	talk/m11_10_00_00-only/t324001110.py	t324001110_x55		ESD_lot	UNRESOLVED	unreadable	Y		BOSS_KILL	12050800	flag	m12_05_00_00.emevd.dcx.js:12052800	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400283	102830	talk/m11_10_00_00-only/t324001110.py	t324001110_x55		ESD_lot	UNRESOLVED	unreadable	Y		BOSS_KILL	15000800	flag	m15_00_00_00.emevd.dcx.js:15002800	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400283	102830	talk/m11_10_00_00-only/t324001110.py	t324001110_x55		ESD_lot	UNRESOLVED	unreadable	Y		BOSS_KILL	9001	flag	common.emevd.dcx.js:901	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400283	102830	talk/m11_10_00_00-only/t324001110.py	t324001110_x55		ESD_lot	UNRESOLVED	unreadable	Y		BOSS_KILL	9104	flag	m11_00_00_00.emevd.dcx.js:11002800	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400283	102830	talk/m11_10_00_00-only/t324001110.py	t324001110_x55		ESD_lot	UNRESOLVED	unreadable	Y		BOSS_KILL	9112	flag	m12_05_00_00.emevd.dcx.js:12052800	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400283	102830	talk/m11_10_00_00-only/t324001110.py	t324001110_x55		ESD_lot	UNRESOLVED	unreadable	Y		BOSS_KILL	9120	flag	m15_00_00_00.emevd.dcx.js:15002800	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
400283	102830	talk/m11_10_00_00-only/t324001110.py	t324001110_x55		ESD_lot	UNRESOLVED	unreadable	Y		DIALOGUE_STEP	1054539200	flag	talk/m00_00_00_00-only/t000001000.py:t000001000_x37	DIALOGUE_DEPTH_CAP;DoesPlayerHaveSpEffect;EventValue;HasDamageType;PlayerHasArmorEquipped
