# AUTO-GENERATED by tools/datamine_item_grace_coords.py (run on Windows). Map-local XYZ.
kind	key	map_id	x	y	z	name
item	1042547060	m60_42_54_00	19.708	966.548	-33.749	
item	1042547070	m60_42_54_00	-0.133	954.284	90.71	
item	1042547080	m60_42_54_00	-42.854	941.261	105.127	
item	1042547090	m60_42_54_00	-89.452	944.397	130.516	
item	1042547100	m60_42_54_00	-100.469	908.055	62.409	
item	580350	m60_42_54_00	10.265	954.954	74.564	
item	400323	m60_42_55_00	-38.266	966.537	-49.84	
item	1042557000	m60_42_55_00	-94.202	898.82	-105.897	
item	1043307000	m60_43_30_00	-41.269	-0.16	65.21	
item	1043307010	m60_43_30_00	-17.703	-0.264	149.242	
item	400069	m60_43_31_00	98.707	119	-44.174	
item	1043317000	m60_43_31_00	28.756	102.649	-50.846	
item	1043317010	m60_43_31_00	77.372	95.215	-62.683	
item	1043317020	m60_43_31_00	94.515	98.265	-40.334	
item	1043317030	m60_43_31_00	38.14	99.846	-52.283	
item	1043317040	m60_43_31_00	42.517	98.953	-43.526	
item	1043317050	m60_43_31_00	84.161	96.461	-49.327	
item	1043317060	m60_43_31_00	18.808	95.143	-60.592	
item	1043317070	m60_43_31_00	38.275	117.473	-88.205	
item	1043317080	m60_43_31_00	15.592	116.01	-80.417	
item	1043317090	m60_43_31_00	-29.055	109.532	-61.378	
item	1043317100	m60_43_31_00	25.309	115.987	-83.797	
item	1043317110	m60_43_31_00	75.466	111.01	-75.375	
item	1043317120	m60_43_31_00	83.506	111.715	-75.143	
item	1043317130	m60_43_31_00	113.84	119.156	-51.943	
item	1043317140	m60_43_31_00	9.22	78.515	-102.361	
item	1043317150	m60_43_31_00	14.561	78.164	-131.384	
item	1043317160	m60_43_31_00	2.919	78.265	-96.473	
item	1043317170	m60_43_31_00	8.579	87.803	-122.385	
item	1043317180	m60_43_31_00	6.82	90.515	-99.052	
item	1043317190	m60_43_31_00	5.789	78.515	-109.773	
item	1043317200	m60_43_31_00	-45.322	79.76	-63.341	
item	1043317210	m60_43_31_00	-56.382	95.726	-70.386	
item	1043317220	m60_43_31_00	-43.778	51.919	-106.281	
item	1043317230	m60_43_31_00	-0.257	35.763	-142.949	
item	1043317240	m60_43_31_00	8.418	30.77	-136.684	
item	1043317250	m60_43_31_00	13.821	12.265	-135.838	
item	1043317260	m60_43_31_00	3.07	11.85	-171	
item	1043317270	m60_43_31_00	-2.365	10.765	-132.972	
item	1043317280	m60_43_31_00	-38.795	11.26	-189.214	
item	1043317290	m60_43_31_00	-2.58	102.582	-34.99	
item	1043317300	m60_43_31_00	25.101	98.015	-23.885	
item	1043317310	m60_43_31_00	19.634	96.404	-5.158	
item	1043317320	m60_43_31_00	22.113	117.009	-39.503	
item	1043317330	m60_43_31_00	49.834	116.992	-5.9	
item	1043317340	m60_43_31_00	13.897	104.014	-38.973	
item	1043317350	m60_43_31_00	21.82	95.248	-98.284	
item	1043317370	m60_43_31_00	11.245	12.265	-131.602	
item	1043317900	m60_43_31_00	-55.292	95.672	-64.667	
item	1043317910	m60_43_31_00	6.33	104.015	-27.666	
item	1043317400	m60_43_31_00	18.06	0.363	99.845	
item	1043327990	m60_43_32_00	-61.877	70.417	116.955	
item	1043327000	m60_43_32_00	108.886	72.531	110.584	
item	1043327010	m60_43_32_00	-62.928	70.404	117.147	
item	1043337000	m60_43_33_00	101.372	82.661	-12.778	
item	1043337010	m60_43_33_00	78.256	12.996	58.508	
item	65240	m60_43_34_00	4.323	22.666	76.595	
item	1043347000	m60_43_34_00	21.589	12.81	2.194	
item	1043347040	m60_43_34_00	84.75	7.44	-115.743	
item	1043347050	m60_43_34_00	87.105	6.223	-122.952	
item	1043347100	m60_43_34_00	14.521	-3.985	-56.151	
item	400163	m60_43_35_00	37.594	71.95	69.61	
item	1043357500	m60_43_35_00	-89.461	11.038	90.668	
item	1043357100	m60_43_35_00	-110.819	88.861	-123.905	
item	1043357000	m60_43_35_00	16.635	39.044	-82.701	
item	1043357010	m60_43_35_00	-38.6	76.201	111.086	
item	1043357030	m60_43_35_00	50.921	91.312	81.053	
item	580300	m60_43_36_00	-94.824	66.225	-101.508	
item	1043367010	m60_43_36_00	-27.935	65.307	-54.864	
item	1043367020	m60_43_36_00	-29.091	65.414	-49.358	
item	1043367040	m60_43_36_00	-1.494	64.643	-69.681	
item	1043367070	m60_43_36_00	29.792	65.567	9.077	
item	1043367110	m60_43_36_00	5.53	52.52	-75.935	
item	590200	m60_43_37_00	27.898	87.435	6.63	
item	1043377000	m60_43_37_00	82.727	91.76	-108.396	
item	1043377010	m60_43_37_00	95.795	64.737	-91.283	
item	1043377020	m60_43_37_00	-0.381	85.954	-22.247	
item	67200	m60_43_38_00	48.462	97.836	-116.208	
item	1043387010	m60_43_38_00	-23.215	146.56	62.237	
item	1043387020	m60_43_38_00	45.174	105.524	-22.67	
item	400175	m60_43_39_00	-17.65	182.407	-15.536	
item	1043397010	m60_43_39_00	-116.863	190.155	-85.471	
item	1043397020	m60_43_39_00	107.698	158.508	2.6	
item	1043397030	m60_43_39_00	81.941	116.746	132.047	
item	1043397200	m60_43_39_00	36.806	202.645	46.638	
item	1043407000	m60_43_40_00	-71.96	227.105	-110.881	
item	1043407010	m60_43_40_00	15.241	201.311	-17.823	
item	1043507000	m60_43_50_00	-113.308	911.125	-68.018	
item	1043507010	m60_43_50_00	-2.03	884.249	26.58	
item	67640	m60_43_50_00	-117.89	909.574	-23.96	
item	1043527400	m60_43_52_00	-126.827	907.512	-33.949	
item	1043527410	m60_43_52_00	-126.185	907.512	-32.991	
item	1043527000	m60_43_52_00	22.212	938.568	-133.257	
item	1043527030	m60_43_52_00	5.417	954.795	63.961	
item	400909	m60_43_53_00	-21.175	993.297	1.33	
item	1043537000	m60_43_53_00	-111.14	965.141	38.653	
item	1043537010	m60_43_53_00	124.149	1022.004	-18.08	
item	1043537020	m60_43_53_00	123.88	991.938	-71.408	
item	1043537030	m60_43_53_00	88.786	992.258	-61.26	
item	1043537040	m60_43_53_00	84.07	992.817	-24.818	
item	1043537050	m60_43_53_00	112.476	1013.765	69.004	
item	1043537060	m60_43_53_00	-14.871	950.959	-67.32	
item	1043537070	m60_43_53_00	48.25	955.348	-70.429	
item	1044317020	m60_44_31_00	40.224	-0.576	-25.056	
item	1044317030	m60_44_31_00	38.649	-0.285	-23.577	
item	1044317010	m60_44_31_00	70.491	25.53	105.409	
item	62011	m60_44_32_00	18.14	26.973568	22.369999	
item	1044327020	m60_44_32_00	-53.803	31.865	-27.004	
item	1044327010	m60_44_32_00	94.028	57.781	123.948	
item	1044327040	m60_44_32_00	104.58	106.03	131.912	
item	1044327030	m60_44_32_00	115.943	106.074	141.598	
item	400904	m60_44_33_00	74.512	42.62	-110.605	
item	1044337100	m60_44_33_00	-77.94	90.681	-72.1	
item	1044337000	m60_44_33_00	-99.422	84.576	19.381	
item	1044337030	m60_44_33_00	69.63	17.503	106.674	
item	1044337040	m60_44_33_00	107.55	17.462	93.629	
item	1044337050	m60_44_33_00	73.008	17.276	80.018	
item	1044337060	m60_44_33_00	79.91	17.038	82.328	
item	1044337080	m60_44_33_00	-82.053	90.676	-58.763	
item	1044337200	m60_44_33_00	78.88	17.539	63.568	
item	1044337020	m60_44_33_00	67.971	45.341	33.585	
item	1044347000	m60_44_34_00	125.127	44.677	45.605	
item	1044347010	m60_44_34_00	124.997	45.055	66.898	
item	1044347040	m60_44_34_00	-45.978	20.042	-76.363	
item	1044347050	m60_44_34_00	-85.087	42.991	33.068	
item	1044347060	m60_44_34_00	53.402	53.87	-86.556	
item	1044347070	m60_44_34_00	33.409	58.166	-73.86	
item	1044347080	m60_44_34_00	-38.09	68.202	46.43	
item	1044347100	m60_44_34_00	2.17	83.092	-64.156	
item	1044357070	m60_44_35_00	119.201	117.373	-37.551	
item	1044357010	m60_44_35_00	90.646	117.491	32.025	
item	1044357040	m60_44_35_00	-79.006	64.805	111.937	
item	1044357060	m60_44_35_00	81.661	104.544	21.858	
item	1044357030	m60_44_35_00	-112.306	68.743	58.044	
item	1044357900	m60_44_35_00	82.091	101.297	43.453	
item	1044357000	m60_44_35_00	-40	86.57	-8.343	
item	1044357020	m60_44_35_00	67.635	100.031	-64.581	
item	1044367000	m60_44_36_00	21.502	92.709	57.77	
item	1044367010	m60_44_36_00	22.158	93.512	83.632	
item	1044367020	m60_44_36_00	26.759	94.044	88.702	
item	1044367030	m60_44_36_00	-11.748	84.334	-2.097	
item	1044367040	m60_44_36_00	-114.131424	90.57075	103.19061	
item	1044367100	m60_44_36_00	26.711	101.559	80.239	
item	1044367300	m60_44_36_00	48.547035	93.08617	-41.447197	
item	1044367310	m60_44_36_00	56.449097	92.16885	-47.583557	
item	1044367320	m60_44_36_00	48.596745	93.10068	-35.436115	
item	1044367330	m60_44_36_00	56.96149	91.836975	-28.479782	
item	1044367340	m60_44_36_00	56.597656	92.1201	-41.472977	
item	1044367000	m60_44_36_10	21.502	92.709	57.77	
item	1044367010	m60_44_36_10	22.158	93.512	83.632	
item	1044367020	m60_44_36_10	26.759	94.044	88.702	
item	1044367030	m60_44_36_10	-11.748	84.334	-2.097	
item	1044367040	m60_44_36_10	-114.131424	90.57075	103.19061	
item	1044367100	m60_44_36_10	26.711	101.559	80.239	
item	1044367300	m60_44_36_10	48.547035	93.08617	-41.447197	
item	1044367310	m60_44_36_10	56.449097	92.16885	-47.583557	
item	1044367320	m60_44_36_10	48.596745	93.10068	-35.436115	
item	1044367330	m60_44_36_10	56.96149	91.836975	-28.479782	
item	1044367340	m60_44_36_10	56.597656	92.1201	-41.472977	
item	1044377010	m60_44_37_00	-7.23	67.045	12.817	
item	1044377020	m60_44_37_00	128.776	33.434	-125.69	
item	1044377200	m60_44_37_00	-31.999	100.333	-124.924	
item	1044377010	m60_44_37_10	-7.23	67.045	12.817	
item	1044377020	m60_44_37_10	128.776	33.434	-125.69	
item	1044377200	m60_44_37_10	-31.999	100.333	-124.924	
item	400163	m60_44_38_00	-121.429	64.658	-46.472	
item	1044387010	m60_44_38_00	-16.219	93.533	-8.976	
item	1044387040	m60_44_38_00	-92.697	66.44	1.919	
item	1044387100	m60_44_38_00	-116.409	138.301	101.829	
item	400163	m60_44_38_10	-121.429	64.658	-46.472	
item	1044387010	m60_44_38_10	-16.219	93.533	-8.976	
item	1044387040	m60_44_38_10	-92.697	66.44	1.919	
item	1044387100	m60_44_38_10	-116.409	138.301	101.829	
item	400349	m60_44_39_00	5.24	131.62	17.95	
item	400901	m60_44_39_00	-91.95	152.211	-27.14	
item	400349	m60_44_39_10	5.24	131.62	17.95	
item	400901	m60_44_39_10	-91.95	152.211	-27.14	
item	400300	m60_44_52_00	52.385	922.151	62.077	
item	1044527000	m60_44_52_00	103.824	972.96	123.078	
item	1044527010	m60_44_52_00	49.436	921.991	39.169	
item	1044527020	m60_44_52_00	-53.507	1001.07	88.577	
item	400300	m60_44_52_10	52.385	922.151	62.077	
item	1044527000	m60_44_52_10	103.824	972.96	123.078	
item	1044527010	m60_44_52_10	49.436	921.991	39.169	
item	1044527020	m60_44_52_10	-53.507	1001.07	88.577	
item	65120	m60_44_53_00	-14.564	1027.299	95.536	
item	65030	m60_44_53_00	56.731	1003.462	54.347	
item	1044537010	m60_44_53_00	-51.422	1015.867	-15.312	
item	65120	m60_44_53_10	-14.564	1027.299	95.536	
item	65030	m60_44_53_10	56.731	1003.462	54.347	
item	1044537010	m60_44_53_10	-51.422	1015.867	-15.312	
item	1045337000	m60_45_33_00	7.365	109.883	-86.628	
item	60400	m60_45_33_00	-66.188	117.153	-59.208	
item	400080	m60_45_34_00	-103.98	36.436	-39.132	
item	400089	m60_45_34_00	-105.1	36.18	-39.452	
item	400069	m60_45_34_00	-104.192	36.419	-38.426	
item	1045347000	m60_45_34_00	-45.962	89.375	-19.905	
item	1045357000	m60_45_35_00	28.532	0.055	118.165	
item	1045357020	m60_45_35_00	-52.470894	20.346453	105.06203	
item	1045357030	m60_45_35_00	-40.818466	18.585657	104.95009	
item	1045357040	m60_45_35_00	-33.779354	14.678925	119.0892	
item	1045357050	m60_45_35_00	-43.250748	15.70435	123.50606	
item	1045357060	m60_45_35_00	-36.52106	16.080812	114.10554	
item	1045357070	m60_45_35_00	-50.29009	19.098711	109.368324	
item	1045357080	m60_45_35_00	-31.450796	13.530989	124.07849	
item	1045357090	m60_45_35_00	-40.922737	14.206301	128.49863	
item	400902	m60_45_36_00	78.22	19.789	112.57	
item	400902	m60_45_36_10	78.219	19.856	112.569	
item	62012	m60_45_37_00	40.382	19.956	19.097	
item	65140	m60_45_37_00	67.095	35.055	-54.68	
item	1045377000	m60_45_37_00	-82.087	23.315	-120.027	
item	67800	m60_45_37_00	17.845	19.947	13.347	
item	1045377070	m60_45_37_00	-25.141	11.915	48.54	
item	1045377080	m60_45_37_00	-36.623	11.875	63.48	
item	1045377090	m60_45_37_00	-28.844	11.633	56.744	
item	1045377060	m60_45_37_00	-0.718	22.19	-27.27	
item	1045377100	m60_45_37_00	-87.435	11.13	-117.947	
item	1045377010	m60_45_37_00	-69.186	23.456	-102.154	
item	1045377050	m60_45_37_00	-69.916	19.343	-18.727	
item	62012	m60_45_37_10	40.382	19.956	19.097	
item	65140	m60_45_37_10	67.095	35.055	-54.68	
item	1045377000	m60_45_37_10	-82.087	23.315	-120.027	
item	67800	m60_45_37_10	17.845	19.947	13.347	
item	1045377070	m60_45_37_10	-25.141	11.915	48.54	
item	1045377080	m60_45_37_10	-36.623	11.875	63.48	
item	1045377090	m60_45_37_10	-28.844	11.633	56.744	
item	1045377060	m60_45_37_10	-0.718	22.19	-27.27	
item	1045377100	m60_45_37_10	-87.435	11.13	-117.947	
item	1045377010	m60_45_37_10	-69.186	23.456	-102.154	
item	1045377050	m60_45_37_10	-69.916	19.343	-18.727	
item	400220	m60_45_38_00	-88.558	41.686	-29.201	
item	1045387000	m60_45_38_00	-90.388	18.71	-42.472	
item	68200	m60_45_38_00	-70.848	49.183	75.365	
item	1045387020	m60_45_38_00	-73.99371	48.862625	79.9768	
item	1045387030	m60_45_38_00	-71.762566	46.475143	66.74242	
item	1045387040	m60_45_38_00	-56.156082	46.879387	90.6177	
item	1045387050	m60_45_38_00	-68.32813	48.00226	85.5469	
item	1045387060	m60_45_38_00	-51.885292	46.105434	87.41616	
item	1045387070	m60_45_38_00	-66.73416	46.826584	72.60175	
item	1045387080	m60_45_38_00	-76.01432	48.09692	70.59024	
item	400220	m60_45_38_10	-88.558	41.686	-29.201	
item	1045387000	m60_45_38_10	-90.388	18.71	-42.472	
item	68200	m60_45_38_10	-70.848	49.183	75.365	
item	1045387020	m60_45_38_10	-73.99371	48.862625	79.9768	
item	1045387030	m60_45_38_10	-71.762566	46.475143	66.74242	
item	1045387040	m60_45_38_10	-56.156082	46.879387	90.6177	
item	1045387050	m60_45_38_10	-68.32813	48.00226	85.5469	
item	1045387060	m60_45_38_10	-51.885292	46.105434	87.41616	
item	1045387070	m60_45_38_10	-66.73416	46.826584	72.60175	
item	1045387080	m60_45_38_10	-76.01432	48.09692	70.59024	
item	400349	m60_45_39_00	-77.672	92.214	-13.13	
item	1045397000	m60_45_39_00	-5.698	111.418	118.584	
item	1045397020	m60_45_39_00	-50.595	95.624	37.965	
item	1045397040	m60_45_39_00	-10.471	3.31	-77.181	
item	1045397050	m60_45_39_00	41.088467	67.26445	-65.88225	
item	1045397060	m60_45_39_00	43.537926	64.05762	-74.13597	
item	1045397070	m60_45_39_00	35.033028	65.70107	-72.07539	
item	1045397080	m60_45_39_00	46.716167	68.61695	-58.790154	
item	1045397090	m60_45_39_00	57.736633	64.66153	-68.9412	
item	1045397100	m60_45_39_00	33.8952	67.67284	-67.625046	
item	1045397110	m60_45_39_00	55.37896	66.39224	-62.403824	
item	1045397140	m60_45_39_00	-57.742	92.187	81.407	
item	1045397120	m60_45_39_00	10.781	83.478	64.696	
item	400349	m60_45_39_10	-77.672	92.214	-13.13	
item	1045397000	m60_45_39_10	-5.698	111.418	118.584	
item	1045397020	m60_45_39_10	-50.595	95.624	37.965	
item	1045397040	m60_45_39_10	-10.471	3.31	-77.181	
item	1045397050	m60_45_39_10	41.088467	67.26445	-65.88225	
item	1045397060	m60_45_39_10	43.537926	64.05762	-74.13597	
item	1045397070	m60_45_39_10	35.033028	65.70107	-72.07539	
item	1045397080	m60_45_39_10	46.716167	68.61695	-58.790154	
item	1045397090	m60_45_39_10	57.736633	64.66153	-68.9412	
item	1045397100	m60_45_39_10	33.8952	67.67284	-67.625046	
item	1045397110	m60_45_39_10	55.37896	66.39224	-62.403824	
item	1045397140	m60_45_39_10	-57.742	92.187	81.407	
item	1045397120	m60_45_39_10	10.781	83.478	64.696	
item	1045527010	m60_45_52_00	-7.24	1024.455	43.851	
item	1045527020	m60_45_52_00	41.173	947.186	-74.965	
item	1045527030	m60_45_52_00	-100.345	984.444	140.949	
item	400220	m60_46_36_00	-9.696	70.76	-2.083	
item	1046367100	m60_46_36_00	-63.016	45.747	-49.949	
item	1046367000	m60_46_36_00	-16.659	67.763	-39.436	
item	1046367010	m60_46_36_00	4.58	70.791	2.946	
item	67020	m60_46_36_00	-6.636	58.76	-7.702	
item	1046367030	m60_46_36_00	-18.12	54.211	-24	
item	1046367500	m60_46_36_00	-4.703	91.024	-37.143	
item	400220	m60_46_36_10	-9.696	70.76	-2.083	
item	1046367100	m60_46_36_10	-63.016	45.747	-49.949	
item	1046367000	m60_46_36_10	-16.659	67.763	-39.436	
item	1046367010	m60_46_36_10	4.58	70.791	2.946	
item	67020	m60_46_36_10	-6.636	58.76	-7.702	
item	1046367030	m60_46_36_10	-18.12	54.211	-24	
item	1046367500	m60_46_36_10	-4.703	91.024	-37.143	
item	1046377000	m60_46_37_00	-79.283	0.726	32.41	
item	1046377000	m60_46_37_10	-79.283	0.726	32.41	
item	1046387100	m60_46_38_00	-91.355	3.323	89.972	
item	60020	m60_46_38_00	-80.243	4.474	71.109	
item	1046387010	m60_46_38_00	25.198	45.468	121.624	
item	1046387100	m60_46_38_10	-91.355	3.323	89.972	
item	60020	m60_46_38_10	-80.243	4.474	71.109	
item	1046387010	m60_46_38_10	25.198	45.468	121.624	
item	1046397000	m60_46_39_00	49.73101	170.46255	85.44892	
item	1046397010	m60_46_39_00	57.431976	170.2973	92.15608	
item	1046397020	m60_46_39_00	49.73101	170.46255	99.0771	
item	1046397000	m60_46_39_10	49.73101	170.46255	85.44892	
item	1046397010	m60_46_39_10	57.431976	170.2973	92.15608	
item	1046397020	m60_46_39_10	49.73101	170.46255	99.0771	
item	1046407000	m60_46_40_00	114.904	170.669	-68.308	
item	1046407010	m60_46_40_00	105.888	145.274	99.919	
item	1046407020	m60_46_40_00	109.354	171.096	-46.182	
item	67650	m60_46_40_00	-71.647	151.773	27.414	
item	1046407040	m60_46_40_00	80.85	171.423	-93.465	
item	67870	m60_46_40_00	-73.867	151.986	28.276	
item	1046407060	m60_46_40_00	7.781	160.978	-43.846	
item	1046577800	m60_46_57_00	76.642	1272.089	-65.141	
item	1046577300	m60_46_57_00	92.198	1295.185	-83.646	
item	1047377050	m60_47_37_00	66.405	121.865	14.591	
item	1047377000	m60_47_37_00	123.90975	128.35197	-92.22609	
item	1047377010	m60_47_37_00	110.07556	129.81999	-97.077095	
item	1047377020	m60_47_37_00	122.21691	129.14441	-103.0716	
item	1047377030	m60_47_37_00	108.90024	131.11823	-107.85085	
item	1047377040	m60_47_37_00	47.339	103.54	95.807	
item	1047377050	m60_47_37_10	66.405	121.865	14.591	
item	1047377000	m60_47_37_10	123.90975	128.35197	-92.22609	
item	1047377010	m60_47_37_10	110.07556	129.81999	-97.077095	
item	1047377020	m60_47_37_10	122.21691	129.14441	-103.0716	
item	1047377030	m60_47_37_10	108.90024	131.11823	-107.85085	
item	1047377040	m60_47_37_10	47.339	103.54	95.807	
item	1047387010	m60_47_38_00	25.106	111.048	113.787	
item	1047387030	m60_47_38_00	50.953	98.466	-78.075	
item	1047387040	m60_47_38_00	53.32	98.428	-92.892	
item	1047387070	m60_47_38_00	-134.354	162.206	-23.719	
item	1047387080	m60_47_38_00	-115.516	174.459	-20.765	
item	1047387100	m60_47_38_00	-91.493	155.03	-39.769	
item	1047387110	m60_47_38_00	-116.366	170.431	7.066	
item	1047387120	m60_47_38_00	-110.325	154.366	-33.79	
item	1047387130	m60_47_38_00	-125.054	136.949	83.972	
item	1047387900	m60_47_38_00	-89.325	179.063	2.249	
item	1047387910	m60_47_38_00	-5.764	78.732	-27.582	
item	1047387920	m60_47_38_00	-104.451	167.123	-1.566	
item	1047387010	m60_47_38_10	25.106	111.048	113.787	
item	1047387030	m60_47_38_10	50.953	98.466	-78.075	
item	1047387040	m60_47_38_10	53.32	98.428	-92.892	
item	1047387070	m60_47_38_10	-134.354	162.206	-23.719	
item	1047387080	m60_47_38_10	-115.516	174.459	-20.765	
item	1047387100	m60_47_38_10	-91.493	155.03	-39.769	
item	1047387110	m60_47_38_10	-116.366	170.431	7.066	
item	1047387120	m60_47_38_10	-110.325	154.366	-33.79	
item	1047387130	m60_47_38_10	-125.054	136.949	83.972	
item	1047387900	m60_47_38_10	-89.325	179.063	2.249	
item	1047387910	m60_47_38_10	-5.764	78.732	-27.582	
item	1047387920	m60_47_38_10	-104.451	167.123	-1.566	
item	1047397000	m60_47_39_00	-27.797	155.373	45.21	
item	1047397040	m60_47_39_00	91.968	151.627	46.932	
item	1047397080	m60_47_39_00	78.053	125.188	-81.443	
item	1047397000	m60_47_39_10	-27.797	155.373	45.21	
item	1047397040	m60_47_39_10	91.968	151.627	46.932	
item	1047397080	m60_47_39_10	78.053	125.188	-81.443	
item	66190	m60_47_40_00	-92.22	128.69	180.71	
item	1047407000	m60_47_40_00	-84.608	149.26	-90.659	
item	1047407020	m60_47_40_00	-103.011	146.51	-102.043	
item	1047407030	m60_47_40_00	-7.526	178.15	144.955	
item	1047407040	m60_47_40_00	58.861	169.531	64.099	
item	1047407070	m60_47_40_00	90.487	157.34	-73.14	
item	1047407080	m60_47_40_00	124.586	156.497	-85.297	
item	1047407900	m60_47_40_00	51.726	169.519	78.63	
item	1047407910	m60_47_40_00	-85.011	134.264	-96.092	
item	1047517000	m60_47_51_00	-36.659	1002.3	-29.075	
item	1047517010	m60_47_51_00	94.195	993.772	-13.44	
item	1047517300	m60_47_51_00	97.445	1000.43	33.509	
item	1047557900	m60_47_55_00	77.861	1263.302	6.612	
item	1047557000	m60_47_55_00	114.942	1274.796	-75.835	
item	1047557010	m60_47_55_00	56.335	1275.286	20.694	
item	1047557020	m60_47_55_00	76.373	1277.992	11.371	
item	1047557030	m60_47_55_00	21.06	1271.102	91.475	
item	1047557900	m60_47_55_10	77.861	1263.302	6.612	
item	1047557000	m60_47_55_10	114.942	1274.796	-75.835	
item	1047557010	m60_47_55_10	56.335	1275.286	20.694	
item	1047557020	m60_47_55_10	76.373	1277.992	11.371	
item	1047557030	m60_47_55_10	21.06	1271.102	91.475	
item	1047567300	m60_47_56_00	-104.939	1286.169	-13.821	
item	1047567310	m60_47_56_00	-0.377	1275.752	-66.953	
item	1047567330	m60_47_56_00	45.413	1268.867	-12.936	
item	1047577300	m60_47_57_00	105.327	1266.669	88.897	
item	1047577310	m60_47_57_00	121.075	1267.12	105.008	
item	1047587800	m60_47_58_00	36.26	1291.596	-14.094	
item	1047587000	m60_47_58_00	161.711	1293.181	-4.959	
item	68030	m60_48_36_00	32.609	127.291	93.072	
item	1048377000	m60_48_37_00	105.642	84.528	59.564	
item	1048377020	m60_48_37_00	-7.08	94.151	60.909	
item	1048377030	m60_48_37_00	21.106	113.979	96.559	
item	400912	m60_48_38_00	-28.623	84.376	19.259	
item	1048387000	m60_48_38_00	-13.824	67.125	58.385	
item	66790	m60_48_38_00	36.797	67.708	90.39	
item	1048387020	m60_48_38_00	-19.546	69.176	60.147	
item	1048387030	m60_48_38_00	-39.4921	70.051796	-54.503113	
item	1048387010	m60_48_38_00	-41.6581	70.650955	-55.87411	
item	1048397000	m60_48_39_00	-4.769	70.63	-30.357	
item	1048397010	m60_48_39_00	109.784	91.765	93.439	
item	1048397040	m60_48_39_00	-106.691	150.715	113.451	
item	1048397050	m60_48_39_00	105.937	113.1	105.516	
item	1048397900	m60_48_39_00	-5.293	51.785	-114.682	
item	1048407010	m60_48_40_00	85.633865	173.00774	-34.940777	
item	1048407020	m60_48_40_00	73.8378	170.46182	-40.626102	
item	1048407030	m60_48_40_00	79.989296	173.5714	-28.549301	
item	1048407040	m60_48_40_00	8.452	176.283	-149.861	
item	1048407050	m60_48_40_00	-37.04	151.22	-94.314	
item	1048407060	m60_48_40_00	-107.776	121.397	78.413	
item	1048407900	m60_48_40_00	-113.347	138.408	-75.917	
item	400915	m60_48_41_00	-88.673	226.155	-78.51	
item	1048517000	m60_48_51_00	156.771	1010.917	111.28	
item	1048547990	m60_48_54_00	59.608	1312.3	8.468	
item	1048547800	m60_48_54_00	82.90435	1312.4725	36.46247	
item	1048547810	m60_48_54_00	72.50411	1312.6672	33.586643	
item	1048547820	m60_48_54_00	61.784847	1311.7836	6.170459	
item	1048547830	m60_48_54_00	76.217155	1311.7266	14.144951	
item	1048547840	m60_48_54_00	80.528046	1312.7748	44.874146	
item	1048557600	m60_48_55_00	-55.334	1258.878	-81.658	
item	1048557300	m60_48_55_00	-49.57	1267.86	-33.467	
item	62052	m60_48_56_00	100.013695	1266.7716	28.343853	
item	1048567300	m60_48_56_00	-53.274	1271.773	-68.873	
item	1048577990	m60_48_57_00	-41.12	1289.91	91.42	
item	1048577800	m60_48_57_00	-88.889	1264.001	-61.708	
item	1048577810	m60_48_57_00	80.639	1290.498	33.961	
item	1048577000	m60_48_57_00	88.939	1296.617	-44.179	
item	1048577010	m60_48_57_00	23.331	1296.402	17.665	
item	1048577020	m60_48_57_00	89.323	1290.758	-38.186	
item	1048577030	m60_48_57_00	27.272	1292.412	13.04	
item	1048577040	m60_48_57_00	4.86	1285.56	10.362	
item	1048577050	m60_48_57_00	48.855	1293.443	-38.964	
item	1048577060	m60_48_57_00	-6.376	1290.765	-6.732	
item	1048577070	m60_48_57_00	24.353	1290.776	19.236	
item	1048577080	m60_48_57_00	50.169	1299.521	-8.218	
item	1048577090	m60_48_57_00	-9.604	1299.568	17.701	
item	1048577300	m60_48_57_00	83.161	1304.843	47.836	
item	1048577310	m60_48_57_00	66.032	1291.341	-15.888	
item	1048587300	m60_48_58_00	-100.629	1274.468	-26.825	
item	1049367000	m60_49_36_00	117.509	42.25	-27.11	
item	1049367010	m60_49_36_00	-9.149	70.519	103.711	
item	400913	m60_49_37_00	-77.253	97.723	-15.4	
item	65150	m60_49_37_00	-2.942	82.483	-52.654	
item	62040	m60_49_37_00	-102.28267	98.945015	-16.683392	
item	1049377020	m60_49_37_00	-33.317	82.821	-108.838	
item	1049377010	m60_49_37_00	76.573	73.111	-94.156	
item	1049377050	m60_49_37_00	87.927	79.286	-70.631	
item	1049377070	m60_49_37_00	84.022	93.88	108.644	
item	1049387800	m60_49_38_00	53.029	146.201	55.685	
item	1049387010	m60_49_38_00	10.786	64.015	-23.022	
item	1049387020	m60_49_38_00	6.549	64.015	-33.374	
item	1049387030	m60_49_38_00	-44.39	69.592	-126.97	
item	1049387040	m60_49_38_00	124.453	126.94	-59.554	
item	1049387060	m60_49_38_00	-42.839	69.058	-122.907	
item	1049387070	m60_49_38_00	-39.675	68.814	-122.601	
item	1049387080	m60_49_38_00	114.827	126.849	-50.442	
item	1049387110	m60_49_38_00	84.209	93.817	-124.736	
item	1049387120	m60_49_38_00	125.351	96.386	-85.683	
item	1049397000	m60_49_39_00	123.373	87.089	-90.049	
item	1049397010	m60_49_39_00	92.312	74.164	-69.213	
item	1049397020	m60_49_39_00	36.378	65.419	-36.764	
